,UF,regiao,data,AIH_aprovadas,ano,pop,AIH_por_mil
1908,Distrito Federal,Centro-Oeste,2013-04-01,17255,2013,2789761.0,6.185117649863196
1909,Distrito Federal,Centro-Oeste,2013-05-01,16493,2013,2789761.0,5.911975972135248
1910,Distrito Federal,Centro-Oeste,2013-06-01,15590,2013,2789761.0,5.588292330418269
1911,Distrito Federal,Centro-Oeste,2013-07-01,16042,2013,2789761.0,5.750313378099414
1912,Distrito Federal,Centro-Oeste,2013-08-01,16041,2013,2789761.0,5.749954924454102
1913,Distrito Federal,Centro-Oeste,2013-09-01,15570,2013,2789761.0,5.581123257512023
1914,Distrito Federal,Centro-Oeste,2013-10-01,15906,2013,2789761.0,5.701563682336945
1915,Distrito Federal,Centro-Oeste,2013-11-01,13955,2013,2789761.0,5.002220620332709
1916,Distrito Federal,Centro-Oeste,2013-12-01,13897,2013,2789761.0,4.9814303089045975
1917,Rondônia,Norte,2014-01-01,9469,2014,1748531.0,5.415402986850104
1918,Rondônia,Norte,2014-02-01,8764,2014,1748531.0,5.012207390089166
1919,Rondônia,Norte,2014-03-01,9715,2014,1748531.0,5.556092514230517
1920,Rondônia,Norte,2014-04-01,9807,2014,1748531.0,5.6087081098362
1921,Rondônia,Norte,2014-05-01,10377,2014,1748531.0,5.934696039132278
1922,Rondônia,Norte,2014-06-01,9758,2014,1748531.0,5.580684586089695
1923,Rondônia,Norte,2014-07-01,9830,2014,1748531.0,5.6218620087376205
1924,Rondônia,Norte,2014-08-01,10099,2014,1748531.0,5.775705435019454
1925,Rondônia,Norte,2014-09-01,10146,2014,1748531.0,5.802585141470183
1926,Rondônia,Norte,2014-10-01,10043,2014,1748531.0,5.743678550737734
1927,Rondônia,Norte,2014-11-01,9769,2014,1748531.0,5.586975581216461
1928,Rondônia,Norte,2014-12-01,9190,2014,1748531.0,5.255840474089393
1929,Acre,Norte,2014-01-01,4186,2014,790101.0,5.298056830708985
1930,Acre,Norte,2014-02-01,4066,2014,790101.0,5.146177514014031
1931,Acre,Norte,2014-03-01,4393,2014,790101.0,5.560048652007781
1932,Acre,Norte,2014-04-01,4639,2014,790101.0,5.871401251232437
1933,Acre,Norte,2014-05-01,4674,2014,790101.0,5.915699385268466
1934,Acre,Norte,2014-06-01,4521,2014,790101.0,5.722053256482399
1935,Acre,Norte,2014-07-01,4486,2014,790101.0,5.677755122446371
1936,Acre,Norte,2014-08-01,4352,2014,790101.0,5.508156552137005
1937,Acre,Norte,2014-09-01,4030,2014,790101.0,5.100613719005545
1938,Acre,Norte,2014-10-01,4555,2014,790101.0,5.765085729545969
1939,Acre,Norte,2014-11-01,4358,2014,790101.0,5.515750517971753
1940,Acre,Norte,2014-12-01,4089,2014,790101.0,5.175287716380564
1941,Amazonas,Norte,2014-01-01,12565,2014,3873743.0,3.2436328378005457
1942,Amazonas,Norte,2014-02-01,11136,2014,3873743.0,2.8747389798445586
1943,Amazonas,Norte,2014-03-01,12367,2014,3873743.0,3.192519483094258
1944,Amazonas,Norte,2014-04-01,12671,2014,3873743.0,3.2709965529463365
1945,Amazonas,Norte,2014-05-01,12935,2014,3873743.0,3.3391476925547203
1946,Amazonas,Norte,2014-06-01,12322,2014,3873743.0,3.1809028115701015
1947,Amazonas,Norte,2014-07-01,12951,2014,3873743.0,3.343278064652198
1948,Amazonas,Norte,2014-08-01,13000,2014,3873743.0,3.355927329200724
1949,Amazonas,Norte,2014-09-01,13696,2014,3873743.0,3.535598515441009
1950,Amazonas,Norte,2014-10-01,13900,2014,3873743.0,3.588260759683851
1951,Amazonas,Norte,2014-11-01,13207,2014,3873743.0,3.409364018211843
1952,Amazonas,Norte,2014-12-01,12632,2014,3873743.0,3.260928770958734
1953,Roraima,Norte,2014-01-01,2724,2014,496936.0,5.481591190817329
1954,Roraima,Norte,2014-02-01,2298,2014,496936.0,4.624337942914178
1955,Roraima,Norte,2014-03-01,2750,2014,496936.0,5.533911811581371
1956,Roraima,Norte,2014-04-01,2630,2014,496936.0,5.2924320234396385
1957,Roraima,Norte,2014-05-01,2884,2014,496936.0,5.803564241672972
1958,Roraima,Norte,2014-06-01,2489,2014,496936.0,5.008693272373103
1959,Roraima,Norte,2014-07-01,2870,2014,496936.0,5.775391599723103
1960,Roraima,Norte,2014-08-01,2796,2014,496936.0,5.6264790637023685
1961,Roraima,Norte,2014-09-01,2788,2014,496936.0,5.610380411159586
1962,Roraima,Norte,2014-10-01,2742,2014,496936.0,5.517813159038589
1963,Roraima,Norte,2014-11-01,2704,2014,496936.0,5.441344559460373
1964,Roraima,Norte,2014-12-01,2518,2014,496936.0,5.067050887840688
1965,Pará,Norte,2014-01-01,41274,2014,8073924.0,5.112012448965336
1966,Pará,Norte,2014-02-01,39604,2014,8073924.0,4.90517374203671
1967,Pará,Norte,2014-03-01,43603,2014,8073924.0,5.400471939047234
1968,Pará,Norte,2014-04-01,42448,2014,8073924.0,5.2574188213810285
1969,Pará,Norte,2014-05-01,43232,2014,8073924.0,5.354521543675665
1970,Pará,Norte,2014-06-01,39815,2014,8073924.0,4.931307255307333
1971,Pará,Norte,2014-07-01,41223,2014,8073924.0,5.1056958177956595
1972,Pará,Norte,2014-08-01,41476,2014,8073924.0,5.13703126261778
1973,Pará,Norte,2014-09-01,41722,2014,8073924.0,5.167499718847985
1974,Pará,Norte,2014-10-01,40687,2014,8073924.0,5.03930926275749
1975,Pará,Norte,2014-11-01,40223,2014,8073924.0,4.981840304664745
1976,Pará,Norte,2014-12-01,37581,2014,8073924.0,4.654614038972872
1977,Amapá,Norte,2014-01-01,3187,2014,750912.0,4.244172419671013
1978,Amapá,Norte,2014-02-01,2974,2014,750912.0,3.960517344242734
1979,Amapá,Norte,2014-03-01,3145,2014,750912.0,4.188240432966846
1980,Amapá,Norte,2014-04-01,3259,2014,750912.0,4.3400558254495865
1981,Amapá,Norte,2014-05-01,3136,2014,750912.0,4.176255007244524
1982,Amapá,Norte,2014-06-01,2652,2014,750912.0,3.5317054461774484
1983,Amapá,Norte,2014-07-01,2969,2014,750912.0,3.9538587743969997
1984,Amapá,Norte,2014-08-01,3093,2014,750912.0,4.11899130657121
1985,Amapá,Norte,2014-09-01,3194,2014,750912.0,4.253494417455041
1986,Amapá,Norte,2014-10-01,3181,2014,750912.0,4.236182135856132
1987,Amapá,Norte,2014-11-01,2725,2014,750912.0,3.6289205659251684
1988,Amapá,Norte,2014-12-01,2521,2014,750912.0,3.357250916219211
1989,Tocantins,Norte,2014-01-01,8611,2014,1496880.0,5.752632141521031
1990,Tocantins,Norte,2014-02-01,8109,2014,1496880.0,5.4172679172679175
1991,Tocantins,Norte,2014-03-01,8805,2014,1496880.0,5.882235048901715
1992,Tocantins,Norte,2014-04-01,8781,2014,1496880.0,5.866201699535033
1993,Tocantins,Norte,2014-05-01,8849,2014,1496880.0,5.9116295227406335
1994,Tocantins,Norte,2014-06-01,8745,2014,1496880.0,5.842151675485009
1995,Tocantins,Norte,2014-07-01,8361,2014,1496880.0,5.585618085618085
1996,Tocantins,Norte,2014-08-01,8863,2014,1496880.0,5.9209823098711984
1997,Tocantins,Norte,2014-09-01,8809,2014,1496880.0,5.884907273796163
1998,Tocantins,Norte,2014-10-01,8843,2014,1496880.0,5.9076211853989635
1999,Tocantins,Norte,2014-11-01,7975,2014,1496880.0,5.3277483833039385
2000,Tocantins,Norte,2014-12-01,7520,2014,1496880.0,5.023782801560579
2001,Maranhão,Nordeste,2014-01-01,36083,2014,6850884.0,5.266911540174961
2002,Maranhão,Nordeste,2014-02-01,33865,2014,6850884.0,4.943157700524487
2003,Maranhão,Nordeste,2014-03-01,36841,2014,6850884.0,5.377554195925664
2004,Maranhão,Nordeste,2014-04-01,36132,2014,6850884.0,5.274063901826392
2005,Maranhão,Nordeste,2014-05-01,36055,2014,6850884.0,5.262824476374144
2006,Maranhão,Nordeste,2014-06-01,34222,2014,6850884.0,4.99526776398491
2007,Maranhão,Nordeste,2014-07-01,35752,2014,6850884.0,5.218596607386726
2008,Maranhão,Nordeste,2014-08-01,36057,2014,6850884.0,5.263116409502774
2009,Maranhão,Nordeste,2014-09-01,35829,2014,6850884.0,5.229836032838974
2010,Maranhão,Nordeste,2014-10-01,35471,2014,6850884.0,5.177580002814235
2011,Maranhão,Nordeste,2014-11-01,33723,2014,6850884.0,4.922430448391769
2012,Maranhão,Nordeste,2014-12-01,32040,2014,6850884.0,4.676768720649773
2013,Piauí,Nordeste,2014-01-01,18806,2014,3194718.0,5.886591555185778
2014,Piauí,Nordeste,2014-02-01,17126,2014,3194718.0,5.360723544300311
2015,Piauí,Nordeste,2014-03-01,18330,2014,3194718.0,5.737595618768229
2016,Piauí,Nordeste,2014-04-01,18145,2014,3194718.0,5.679687534236199
2017,Piauí,Nordeste,2014-05-01,18787,2014,3194718.0,5.880644238396003
2018,Piauí,Nordeste,2014-06-01,17263,2014,3194718.0,5.403606828521328
2019,Piauí,Nordeste,2014-07-01,17585,2014,3194718.0,5.504398197274376
2020,Piauí,Nordeste,2014-08-01,17709,2014,3194718.0,5.5432122647444935
2021,Piauí,Nordeste,2014-09-01,18421,2014,3194718.0,5.7660801360245255
2022,Piauí,Nordeste,2014-10-01,17647,2014,3194718.0,5.523805231009435
2023,Piauí,Nordeste,2014-11-01,16451,2014,3194718.0,5.149437289926685
2024,Piauí,Nordeste,2014-12-01,15654,2014,3194718.0,4.899963001429234
2025,Ceará,Nordeste,2014-01-01,41138,2014,8842791.0,4.652151113828202
2026,Ceará,Nordeste,2014-02-01,38454,2014,8842791.0,4.348627034156976
2027,Ceará,Nordeste,2014-03-01,41116,2014,8842791.0,4.649663211535815
2028,Ceará,Nordeste,2014-04-01,41994,2014,8842791.0,4.748953130295627
2029,Ceará,Nordeste,2014-05-01,43329,2014,8842791.0,4.8999235648563895
2030,Ceará,Nordeste,2014-06-01,40142,2014,8842791.0,4.539516991863768
2031,Ceará,Nordeste,2014-07-01,41654,2014,8842791.0,4.710503731231463
2032,Ceará,Nordeste,2014-08-01,41021,2014,8842791.0,4.638919997091416
2033,Ceará,Nordeste,2014-09-01,41076,2014,8842791.0,4.6451397528223834
2034,Ceará,Nordeste,2014-10-01,41081,2014,8842791.0,4.645705185161563
2035,Ceará,Nordeste,2014-11-01,38377,2014,8842791.0,4.339919376133621
2036,Ceará,Nordeste,2014-12-01,37942,2014,8842791.0,4.2907267626250585
2037,Rio Grande do Norte,Nordeste,2014-01-01,12992,2014,3408510.0,3.8116361694699443
2038,Rio Grande do Norte,Nordeste,2014-02-01,12953,2014,3408510.0,3.800194219761714
2039,Rio Grande do Norte,Nordeste,2014-03-01,13639,2014,3408510.0,4.001455181296226
2040,Rio Grande do Norte,Nordeste,2014-04-01,14400,2014,3408510.0,4.2247198922696425
2041,Rio Grande do Norte,Nordeste,2014-05-01,15038,2014,3408510.0,4.411898454163256
2042,Rio Grande do Norte,Nordeste,2014-06-01,13364,2014,3408510.0,3.92077476668691
2043,Rio Grande do Norte,Nordeste,2014-07-01,13861,2014,3408510.0,4.066586279635383
2044,Rio Grande do Norte,Nordeste,2014-08-01,13410,2014,3408510.0,3.934270399676105
2045,Rio Grande do Norte,Nordeste,2014-09-01,13468,2014,3408510.0,3.951286632575524
2046,Rio Grande do Norte,Nordeste,2014-10-01,13598,2014,3408510.0,3.9894264649362916
2047,Rio Grande do Norte,Nordeste,2014-11-01,13003,2014,3408510.0,3.814863386054317
2048,Rio Grande do Norte,Nordeste,2014-12-01,12405,2014,3408510.0,3.639420157194786
2049,Paraíba,Nordeste,2014-01-01,16200,2014,3943885.0,4.107624842002239
2050,Paraíba,Nordeste,2014-02-01,15159,2014,3943885.0,3.843671912340243
2051,Paraíba,Nordeste,2014-03-01,16724,2014,3943885.0,4.240488756644781
2052,Paraíba,Nordeste,2014-04-01,16808,2014,3943885.0,4.261787552121829
2053,Paraíba,Nordeste,2014-05-01,17711,2014,3943885.0,4.490749603500102
2054,Paraíba,Nordeste,2014-06-01,16165,2014,3943885.0,4.098750343886802
2055,Paraíba,Nordeste,2014-07-01,17092,2014,3943885.0,4.333797765401375
2056,Paraíba,Nordeste,2014-08-01,16986,2014,3943885.0,4.3069207139660515
2057,Paraíba,Nordeste,2014-09-01,17272,2014,3943885.0,4.379438041423621
2058,Paraíba,Nordeste,2014-10-01,17137,2014,3943885.0,4.345207834406937
2059,Paraíba,Nordeste,2014-11-01,15891,2014,3943885.0,4.029275701497381
2060,Paraíba,Nordeste,2014-12-01,14828,2014,3943885.0,3.7597445158771112
2061,Pernambuco,Nordeste,2014-01-01,44362,2014,9277727.0,4.781559103862401
2062,Pernambuco,Nordeste,2014-02-01,41757,2014,9277727.0,4.500779124024667
2063,Pernambuco,Nordeste,2014-03-01,45228,2014,9277727.0,4.874900932092527
2064,Pernambuco,Nordeste,2014-04-01,46099,2014,9277727.0,4.968781685427907
2065,Pernambuco,Nordeste,2014-05-01,48065,2014,9277727.0,5.180687036814081
2066,Pernambuco,Nordeste,2014-06-01,44705,2014,9277727.0,4.818529366082878
2067,Pernambuco,Nordeste,2014-07-01,47967,2014,9277727.0,5.170124104751088
2068,Pernambuco,Nordeste,2014-08-01,47849,2014,9277727.0,5.157405472267076
2069,Pernambuco,Nordeste,2014-09-01,47463,2014,9277727.0,5.115800454141407
2070,Pernambuco,Nordeste,2014-10-01,47491,2014,9277727.0,5.1188184347308345
2071,Pernambuco,Nordeste,2014-11-01,44876,2014,9277727.0,4.836960604682591
2072,Pernambuco,Nordeste,2014-12-01,43077,2014,9277727.0,4.643055351811926
2073,Alagoas,Nordeste,2014-01-01,17930,2014,3321730.0,5.39778970596647
2074,Alagoas,Nordeste,2014-02-01,12799,2014,3321730.0,3.853112685257381
2075,Alagoas,Nordeste,2014-03-01,13671,2014,3321730.0,4.115626495831991
2076,Alagoas,Nordeste,2014-04-01,13925,2014,3321730.0,4.192092674600284
2077,Alagoas,Nordeste,2014-05-01,14864,2014,3321730.0,4.47477669768464
2078,Alagoas,Nordeste,2014-06-01,13984,2014,3321730.0,4.209854503526777
2079,Alagoas,Nordeste,2014-07-01,14840,2014,3321730.0,4.46755154693488
2080,Alagoas,Nordeste,2014-08-01,14582,2014,3321730.0,4.389881176374962
2081,Alagoas,Nordeste,2014-09-01,14894,2014,3321730.0,4.48380813612184
2082,Alagoas,Nordeste,2014-10-01,14712,2014,3321730.0,4.429017409602827
2083,Alagoas,Nordeste,2014-11-01,14071,2014,3321730.0,4.2360456749946565
2084,Alagoas,Nordeste,2014-12-01,13179,2014,3321730.0,3.967510905461913
2085,Sergipe,Nordeste,2014-01-01,7550,2014,2219574.0,3.401553631462614
2086,Sergipe,Nordeste,2014-02-01,7162,2014,2219574.0,3.2267453123887737
2087,Sergipe,Nordeste,2014-03-01,7505,2014,2219574.0,3.3812794707452873
2088,Sergipe,Nordeste,2014-04-01,7423,2014,2219574.0,3.3443354445492695
2089,Sergipe,Nordeste,2014-05-01,7867,2014,2219574.0,3.544373830293561
2090,Sergipe,Nordeste,2014-06-01,7061,2014,2219574.0,3.1812410850009956
2091,Sergipe,Nordeste,2014-07-01,7135,2014,2219574.0,3.2145808159583775
2092,Sergipe,Nordeste,2014-08-01,7610,2014,2219574.0,3.4285858457523832
2093,Sergipe,Nordeste,2014-09-01,8162,2014,2219574.0,3.677282217218259
2094,Sergipe,Nordeste,2014-10-01,8051,2014,2219574.0,3.627272620782186
2095,Sergipe,Nordeste,2014-11-01,7806,2014,2219574.0,3.5168910790989623
2096,Sergipe,Nordeste,2014-12-01,6806,2014,2219574.0,3.066354174269477
2097,Bahia,Nordeste,2014-01-01,68178,2014,15126371.0,4.507227807647981
2098,Bahia,Nordeste,2014-02-01,63751,2014,15126371.0,4.214560121525513
2099,Bahia,Nordeste,2014-03-01,68928,2014,15126371.0,4.556810090139929
2100,Bahia,Nordeste,2014-04-01,69797,2014,15126371.0,4.614259428120598
2101,Bahia,Nordeste,2014-05-01,73396,2014,15126371.0,4.852188274371956
2102,Bahia,Nordeste,2014-06-01,65804,2014,15126371.0,4.35028335613347
2103,Bahia,Nordeste,2014-07-01,72469,2014,15126371.0,4.790904573211909
2104,Bahia,Nordeste,2014-08-01,72664,2014,15126371.0,4.803795966659815
2105,Bahia,Nordeste,2014-09-01,72849,2014,15126371.0,4.816026263007829
2106,Bahia,Nordeste,2014-10-01,73854,2014,15126371.0,4.882466521547038
2107,Bahia,Nordeste,2014-11-01,67374,2014,15126371.0,4.454075600816614
2108,Bahia,Nordeste,2014-12-01,63091,2014,15126371.0,4.1709277129326
2109,Minas Gerais,Sudeste,2014-01-01,101562,2014,20734097.0,4.898308327582339
2110,Minas Gerais,Sudeste,2014-02-01,97265,2014,20734097.0,4.691065157069536
2111,Minas Gerais,Sudeste,2014-03-01,103037,2014,20734097.0,4.96944718643884
2112,Minas Gerais,Sudeste,2014-04-01,105783,2014,20734097.0,5.101886038248977
2113,Minas Gerais,Sudeste,2014-05-01,109252,2014,20734097.0,5.2691949883325035
2114,Minas Gerais,Sudeste,2014-06-01,101486,2014,20734097.0,4.894642867736174
2115,Minas Gerais,Sudeste,2014-07-01,104632,2014,20734097.0,5.046373613473497
2116,Minas Gerais,Sudeste,2014-08-01,104741,2014,20734097.0,5.051630654568656
2117,Minas Gerais,Sudeste,2014-09-01,105436,2014,20734097.0,5.085150320267142
2118,Minas Gerais,Sudeste,2014-10-01,105922,2014,20734097.0,5.108589971388675
2119,Minas Gerais,Sudeste,2014-11-01,100019,2014,20734097.0,4.823889846758217
2120,Minas Gerais,Sudeste,2014-12-01,96516,2014,20734097.0,4.654941085690879
2121,Espírito Santo,Sudeste,2014-01-01,18319,2014,3885049.0,4.715255843619991
2122,Espírito Santo,Sudeste,2014-02-01,17630,2014,3885049.0,4.537909303074427
2123,Espírito Santo,Sudeste,2014-03-01,18513,2014,3885049.0,4.765190863744576
2124,Espírito Santo,Sudeste,2014-04-01,18807,2014,3885049.0,4.840865584964308
2125,Espírito Santo,Sudeste,2014-05-01,19641,2014,3885049.0,5.055534692097835
2126,Espírito Santo,Sudeste,2014-06-01,18323,2014,3885049.0,4.716285431663796
2127,Espírito Santo,Sudeste,2014-07-01,19477,2014,3885049.0,5.013321582301793
2128,Espírito Santo,Sudeste,2014-08-01,19927,2014,3885049.0,5.129150237229955
2129,Espírito Santo,Sudeste,2014-09-01,19815,2014,3885049.0,5.10032177200339
2130,Espírito Santo,Sudeste,2014-10-01,19467,2014,3885049.0,5.0107476121922785
2131,Espírito Santo,Sudeste,2014-11-01,18732,2014,3885049.0,4.821560809142948
2132,Espírito Santo,Sudeste,2014-12-01,18507,2014,3885049.0,4.763646481678867
2133,Rio de Janeiro,Sudeste,2014-01-01,59800,2014,16461173.0,3.632790931727648
2134,Rio de Janeiro,Sudeste,2014-02-01,50378,2014,16461173.0,3.0604137384377164
2135,Rio de Janeiro,Sudeste,2014-03-01,54086,2014,16461173.0,3.285671075809725
2136,Rio de Janeiro,Sudeste,2014-04-01,52451,2014,16461173.0,3.186346440803459
2137,Rio de Janeiro,Sudeste,2014-05-01,57062,2014,16461173.0,3.4664601362248
2138,Rio de Janeiro,Sudeste,2014-06-01,55902,2014,16461173.0,3.395991282030752
2139,Rio de Janeiro,Sudeste,2014-07-01,58566,2014,16461173.0,3.5578266506281175
2140,Rio de Janeiro,Sudeste,2014-08-01,58933,2014,16461173.0,3.5801215381188207
2141,Rio de Janeiro,Sudeste,2014-09-01,59343,2014,16461173.0,3.6050286331356824
2142,Rio de Janeiro,Sudeste,2014-10-01,57512,2014,16461173.0,3.4937971917311117
2143,Rio de Janeiro,Sudeste,2014-11-01,54069,2014,16461173.0,3.284638342601709
2144,Rio de Janeiro,Sudeste,2014-12-01,56713,2014,16461173.0,3.4452587309543494
2145,São Paulo,Sudeste,2014-01-01,206501,2014,44035304.0,4.689441907792893
2146,São Paulo,Sudeste,2014-02-01,194594,2014,44035304.0,4.419045227892602
2147,São Paulo,Sudeste,2014-03-01,204665,2014,44035304.0,4.647748088669945
2148,São Paulo,Sudeste,2014-04-01,206587,2014,44035304.0,4.691394886248543
2149,São Paulo,Sudeste,2014-05-01,214578,2014,44035304.0,4.872862919261327
2150,São Paulo,Sudeste,2014-06-01,201264,2014,44035304.0,4.570514603464529
2151,São Paulo,Sudeste,2014-07-01,210622,2014,44035304.0,4.783025910301426
2152,São Paulo,Sudeste,2014-08-01,214464,2014,44035304.0,4.870274087355001
2153,São Paulo,Sudeste,2014-09-01,214928,2014,44035304.0,4.880811087394787
2154,São Paulo,Sudeste,2014-10-01,210481,2014,44035304.0,4.779823933996232
2155,São Paulo,Sudeste,2014-11-01,192568,2014,44035304.0,4.373036688925777
2156,São Paulo,Sudeste,2014-12-01,185897,2014,44035304.0,4.221544604302039
2157,Paraná,Sul,2014-01-01,62100,2014,11081692.0,5.603837392340448
2158,Paraná,Sul,2014-02-01,60349,2014,11081692.0,5.4458290304404775
2159,Paraná,Sul,2014-03-01,63870,2014,11081692.0,5.7635602938612625
2160,Paraná,Sul,2014-04-01,63944,2014,11081692.0,5.770237974489816
2161,Paraná,Sul,2014-05-01,67400,2014,11081692.0,6.082103707628763
2162,Paraná,Sul,2014-06-01,63137,2014,11081692.0,5.697415160067615
2163,Paraná,Sul,2014-07-01,67155,2014,11081692.0,6.059995170412605
2164,Paraná,Sul,2014-08-01,65482,2014,11081692.0,5.90902544485084
2165,Paraná,Sul,2014-09-01,66217,2014,11081692.0,5.975351056499314
2166,Paraná,Sul,2014-10-01,68348,2014,11081692.0,6.167650210816182
2167,Paraná,Sul,2014-11-01,61946,2014,11081692.0,5.589940597518862
2168,Paraná,Sul,2014-12-01,58930,2014,11081692.0,5.317779992441587
2169,Santa Catarina,Sul,2014-01-01,35125,2014,6727148.0,5.221380591002309
2170,Santa Catarina,Sul,2014-02-01,33638,2014,6727148.0,5.000335952174681
2171,Santa Catarina,Sul,2014-03-01,36054,2014,6727148.0,5.3594777459928045
2172,Santa Catarina,Sul,2014-04-01,36136,2014,6727148.0,5.37166716118034
2173,Santa Catarina,Sul,2014-05-01,37832,2014,6727148.0,5.623779943595711
2174,Santa Catarina,Sul,2014-06-01,36902,2014,6727148.0,5.4855341372004895
2175,Santa Catarina,Sul,2014-07-01,38998,2014,6727148.0,5.797107481506279
2176,Santa Catarina,Sul,2014-08-01,38111,2014,6727148.0,5.665253685514277
2177,Santa Catarina,Sul,2014-09-01,38195,2014,6727148.0,5.677740403511265
2178,Santa Catarina,Sul,2014-10-01,38560,2014,6727148.0,5.731998166236271
2179,Santa Catarina,Sul,2014-11-01,36086,2014,6727148.0,5.364234590944037
2180,Santa Catarina,Sul,2014-12-01,33219,2014,6727148.0,4.938051013594468
2181,Rio Grande do Sul,Sul,2014-01-01,63948,2014,11207274.0,5.705937054809225
2182,Rio Grande do Sul,Sul,2014-02-01,58336,2014,11207274.0,5.205190843018561
2183,Rio Grande do Sul,Sul,2014-03-01,63124,2014,11207274.0,5.632413377240532
2184,Rio Grande do Sul,Sul,2014-04-01,62829,2014,11207274.0,5.606091186848827
2185,Rio Grande do Sul,Sul,2014-05-01,66134,2014,11207274.0,5.9009889469999575
2186,Rio Grande do Sul,Sul,2014-06-01,63518,2014,11207274.0,5.667569116272164
2187,Rio Grande do Sul,Sul,2014-07-01,68245,2014,11207274.0,6.0893487568877145
2188,Rio Grande do Sul,Sul,2014-08-01,66304,2014,11207274.0,5.916157666886702
2189,Rio Grande do Sul,Sul,2014-09-01,66003,2014,11207274.0,5.88930010991076
2190,Rio Grande do Sul,Sul,2014-10-01,67606,2014,11207274.0,6.032332215666361
2191,Rio Grande do Sul,Sul,2014-11-01,62817,2014,11207274.0,5.605020453680351
2192,Rio Grande do Sul,Sul,2014-12-01,59572,2014,11207274.0,5.315476359371601
2193,Mato Grosso do Sul,Centro-Oeste,2014-01-01,13114,2014,2619657.0,5.005998876952211
2194,Mato Grosso do Sul,Centro-Oeste,2014-02-01,12398,2014,2619657.0,4.7326806524670975
2195,Mato Grosso do Sul,Centro-Oeste,2014-03-01,13852,2014,2619657.0,5.287715147441058
2196,Mato Grosso do Sul,Centro-Oeste,2014-04-01,13927,2014,2619657.0,5.31634484972651
2197,Mato Grosso do Sul,Centro-Oeste,2014-05-01,14608,2014,2619657.0,5.576302546478413
2198,Mato Grosso do Sul,Centro-Oeste,2014-06-01,13691,2014,2619657.0,5.226256719868288
2199,Mato Grosso do Sul,Centro-Oeste,2014-07-01,13928,2014,2619657.0,5.316726579090316
2200,Mato Grosso do Sul,Centro-Oeste,2014-08-01,14323,2014,2619657.0,5.467509677793696
2201,Mato Grosso do Sul,Centro-Oeste,2014-09-01,13700,2014,2619657.0,5.229692284142542
2202,Mato Grosso do Sul,Centro-Oeste,2014-10-01,14172,2014,2619657.0,5.409868543858986
2203,Mato Grosso do Sul,Centro-Oeste,2014-11-01,13035,2014,2619657.0,4.975842257211536
2204,Mato Grosso do Sul,Centro-Oeste,2014-12-01,12815,2014,2619657.0,4.89186179717421
2205,Mato Grosso,Centro-Oeste,2014-01-01,15048,2014,3224357.0,4.666977012781153
2206,Mato Grosso,Centro-Oeste,2014-02-01,14536,2014,3224357.0,4.508185663063984
2207,Mato Grosso,Centro-Oeste,2014-03-01,16383,2014,3224357.0,5.081013051594473
2208,Mato Grosso,Centro-Oeste,2014-04-01,15974,2014,3224357.0,4.954166055433688
2209,Mato Grosso,Centro-Oeste,2014-05-01,16532,2014,3224357.0,5.1272238154770085
2210,Mato Grosso,Centro-Oeste,2014-06-01,15811,2014,3224357.0,4.903613340582324
2211,Mato Grosso,Centro-Oeste,2014-07-01,15902,2014,3224357.0,4.931836021879711
2212,Mato Grosso,Centro-Oeste,2014-08-01,15891,2014,3224357.0,4.928424488975631
2213,Mato Grosso,Centro-Oeste,2014-09-01,16012,2014,3224357.0,4.965951350920509
2214,Mato Grosso,Centro-Oeste,2014-10-01,16586,2014,3224357.0,5.143971340642491
2215,Mato Grosso,Centro-Oeste,2014-11-01,15246,2014,3224357.0,4.728384605054589
2216,Mato Grosso,Centro-Oeste,2014-12-01,14258,2014,3224357.0,4.421966922397241
2217,Goiás,Centro-Oeste,2014-01-01,29365,2014,6523222.0,4.501609787310627
2218,Goiás,Centro-Oeste,2014-02-01,27899,2014,6523222.0,4.276874219519128
2219,Goiás,Centro-Oeste,2014-03-01,30063,2014,6523222.0,4.608612124499212
2220,Goiás,Centro-Oeste,2014-04-01,31704,2014,6523222.0,4.860174925826532
2221,Goiás,Centro-Oeste,2014-05-01,31895,2014,6523222.0,4.889454934999913
2222,Goiás,Centro-Oeste,2014-06-01,29170,2014,6523222.0,4.471716584227855
2223,Goiás,Centro-Oeste,2014-07-01,28845,2014,6523222.0,4.421894579089904
2224,Goiás,Centro-Oeste,2014-08-01,30239,2014,6523222.0,4.6355926565123795
2225,Goiás,Centro-Oeste,2014-09-01,31411,2014,6523222.0,4.815258471963701
2226,Goiás,Centro-Oeste,2014-10-01,30670,2014,6523222.0,4.701664300249171
2227,Goiás,Centro-Oeste,2014-11-01,28416,2014,6523222.0,4.356129532307808
2228,Goiás,Centro-Oeste,2014-12-01,28530,2014,6523222.0,4.373605558725427
2229,Distrito Federal,Centro-Oeste,2014-01-01,14737,2014,2852372.0,5.166577150525948
2230,Distrito Federal,Centro-Oeste,2014-02-01,14557,2014,2852372.0,5.1034717771735245
2231,Distrito Federal,Centro-Oeste,2014-03-01,15985,2014,2852372.0,5.604107739102754
2232,Distrito Federal,Centro-Oeste,2014-04-01,15987,2014,2852372.0,5.6048089099177805
2233,Distrito Federal,Centro-Oeste,2014-05-01,16208,2014,2852372.0,5.682288284978257
2234,Distrito Federal,Centro-Oeste,2014-06-01,14866,2014,2852372.0,5.211802668095185
2235,Distrito Federal,Centro-Oeste,2014-07-01,15406,2014,2852372.0,5.401118788152457
